 -2.5435333e-002 -5.7428600e-001
 -2.4985333e-002 -5.4055200e-001
 -2.4535000e-002 -5.0526200e-001
 -2.4084667e-002 -4.6843900e-001
 -2.3634667e-002 -4.3014100e-001
 -2.3184333e-002 -3.9042600e-001
 -2.2734333e-002 -3.4936300e-001
 -2.2284000e-002 -3.0705000e-001
 -2.1834000e-002 -2.6362600e-001
 -2.1383667e-002 -2.1918000e-001
 -2.0933667e-002 -1.7391300e-001
 -2.0483333e-002 -1.2792500e-001
 -2.0033333e-002 -8.1421000e-002
 -1.9583000e-002 -3.4629000e-002
 -1.9132667e-002  1.2341000e-002
 -1.8682667e-002  5.9215000e-002
 -1.8232333e-002  1.0588400e-001
 -1.7782333e-002  1.5211500e-001
 -1.7332000e-002  1.9769700e-001
 -1.6882000e-002  2.4252900e-001
 -1.6431667e-002  2.8639900e-001
 -1.5981667e-002  3.2921400e-001
 -1.5531333e-002  3.7082700e-001
 -1.5081000e-002  4.1112800e-001
 -1.4631000e-002  4.5004600e-001
 -1.4180667e-002  4.8751100e-001
 -1.3730667e-002  5.2346300e-001
 -1.3280333e-002  5.5788600e-001
 -1.2830333e-002  5.9073100e-001
 -1.2380000e-002  6.2200500e-001
 -1.1930000e-002  6.5174000e-001
 -1.1479667e-002  6.7989900e-001
 -1.1029333e-002  7.0656200e-001
 -1.0579333e-002  7.3169900e-001
 -1.0129000e-002  7.5537500e-001
 -9.6790000e-003  7.7765900e-001
 -9.2286667e-003  7.9853200e-001
 -8.7786667e-003  8.1809700e-001
 -8.3283333e-003  8.3633900e-001
 -7.8783333e-003  8.5333400e-001
 -7.4280000e-003  8.6914800e-001
 -6.9780000e-003  8.8377300e-001
 -6.5276667e-003  8.9729700e-001
 -6.0773333e-003  9.0971400e-001
 -5.6273333e-003  9.2108200e-001
 -5.1770000e-003  9.3145500e-001
 -4.7270000e-003  9.4082600e-001
 -4.2766667e-003  9.4925700e-001
 -3.8266667e-003  9.5674600e-001
 -3.3763333e-003  9.6332900e-001
 -2.9263333e-003  9.6903900e-001
 -2.4760000e-003  9.7387100e-001
 -2.0256667e-003  9.7785900e-001
 -1.5756667e-003  9.8100200e-001
 -1.1253333e-003  9.8331700e-001
 -6.7533333e-004  9.8481300e-001
 -2.2500000e-004  9.8549000e-001
  2.2500000e-004  9.8535300e-001
  6.7533333e-004  9.8440100e-001
  1.1253333e-003  9.8262700e-001
  1.5756667e-003  9.8003500e-001
  2.0256667e-003  9.7661000e-001
  2.4760000e-003  9.7233600e-001
  2.9263333e-003  9.6721300e-001
  3.3763333e-003  9.6120600e-001
  3.8266667e-003  9.5432100e-001
  4.2766667e-003  9.4652300e-001
  4.7270000e-003  9.3777200e-001
  5.1770000e-003  9.2807400e-001
  5.6273333e-003  9.1736300e-001
  6.0773333e-003  9.0564500e-001
  6.5276667e-003  8.9286800e-001
  6.9780000e-003  8.7897000e-001
  7.4280000e-003  8.6396000e-001
  7.8783333e-003  8.4774500e-001
  8.3283333e-003  8.3033800e-001
  8.7786667e-003  8.1166700e-001
  9.2286667e-003  7.9166000e-001
  9.6790000e-003  7.7033000e-001
  1.0129000e-002  7.4757700e-001
  1.0579333e-002  7.2342000e-001
  1.1029333e-002  6.9779000e-001
  1.1479667e-002  6.7062600e-001
  1.1930000e-002  6.4195700e-001
  1.2380000e-002  6.1171100e-001
  1.2830333e-002  5.7992300e-001
  1.3280333e-002  5.4656800e-001
  1.3730667e-002  5.1164500e-001
  1.4180667e-002  4.7520500e-001
  1.4631000e-002  4.3727100e-001
  1.5081000e-002  3.9790800e-001
  1.5531333e-002  3.5719600e-001
  1.5981667e-002  3.1520700e-001
  1.6431667e-002  2.7206100e-001
  1.6882000e-002  2.2791300e-001
  1.7332000e-002  1.8285600e-001
  1.7782333e-002  1.3711200e-001
  1.8232333e-002  9.0781000e-002
  1.8682667e-002  4.4083000e-002
  1.9132667e-002 -2.7510000e-003
  1.9583000e-002 -4.9611000e-002
  2.0033333e-002 -9.6224000e-002
  2.0483333e-002 -1.4248100e-001
  2.0933667e-002 -1.8815800e-001
  2.1383667e-002 -2.3305600e-001
  2.1834000e-002 -2.7707700e-001
  2.2284000e-002 -3.2003200e-001
  2.2734333e-002 -3.6183000e-001
  2.3184333e-002 -4.0234400e-001
  2.3634667e-002 -4.4148500e-001
  2.4084667e-002 -4.7918400e-001
  2.4535000e-002 -5.1539700e-001
  2.4985333e-002 -5.5006500e-001
  2.5435333e-002 -5.8317400e-001
  2.5885667e-002 -6.1473800e-001
  2.6335667e-002 -6.4471700e-001
  2.6786000e-002 -6.7317300e-001
  2.7236000e-002 -7.0007200e-001
  2.7686333e-002 -7.2547100e-001
  2.8136333e-002 -7.4943300e-001
  2.8586667e-002 -7.7193800e-001
  2.9037000e-002 -7.9308500e-001
  2.9487000e-002 -8.1285900e-001
  2.9937333e-002 -8.3136100e-001
  3.0387333e-002 -8.4857900e-001
  3.0837667e-002 -8.6458500e-001
  3.1287667e-002 -8.7944500e-001
  3.1738000e-002 -8.9315100e-001
  3.2188000e-002 -9.0578800e-001
  3.2638333e-002 -9.1734900e-001
  3.3088333e-002 -9.2789100e-001
  3.3538667e-002 -9.3746300e-001
  3.3989000e-002 -9.4605800e-001
  3.4439000e-002 -9.5373600e-001
  3.4889333e-002 -9.6049100e-001
  3.5339333e-002 -9.6636000e-001
  3.5789667e-002 -9.7137000e-001
  3.6239667e-002 -9.7551700e-001
  3.6690000e-002 -9.7883100e-001
  3.7140000e-002 -9.8131000e-001
  3.7590333e-002 -9.8296800e-001
  3.8040667e-002 -9.8381200e-001
  3.8490667e-002 -9.8384100e-001
  3.8941000e-002 -9.8305600e-001
  3.9391000e-002 -9.8145600e-001
  3.9841333e-002 -9.7903600e-001
  4.0291333e-002 -9.7578200e-001
  4.0741667e-002 -9.7169500e-001
  4.1191667e-002 -9.6674700e-001
  4.1642000e-002 -9.6094100e-001
  4.2092000e-002 -9.5425100e-001
  4.2542333e-002 -9.4663900e-001
  4.2992667e-002 -9.3811200e-001
  4.3442667e-002 -9.2861100e-001
  4.3893000e-002 -9.1814100e-001
  4.4343000e-002 -9.0663400e-001
  4.4793333e-002 -8.9409600e-001
  4.5243333e-002 -8.8047000e-001
  4.5693667e-002 -8.6569400e-001
  4.6143667e-002 -8.4977500e-001
  4.6594000e-002 -8.3262000e-001
  4.7044000e-002 -8.1423900e-001
  4.7494333e-002 -7.9456300e-001
  4.7944667e-002 -7.7351700e-001
  4.8394667e-002 -7.5111700e-001
  4.8845000e-002 -7.2726300e-001
  4.9295000e-002 -7.0197700e-001
  4.9745333e-002 -6.7519300e-001
  5.0195333e-002 -6.4685600e-001
  5.0645667e-002 -6.1699900e-001
  5.1095667e-002 -5.8555800e-001
  5.1546000e-002 -5.5257500e-001
  5.1996333e-002 -5.1803400e-001
  5.2446333e-002 -4.8194900e-001
  5.2896667e-002 -4.4437600e-001
  5.3346667e-002 -4.0536100e-001
  5.3797000e-002 -3.6497100e-001
  5.4247000e-002 -3.2329300e-001
  5.4697333e-002 -2.8045500e-001
  5.5147333e-002 -2.3654500e-001
  5.5597667e-002 -1.9175200e-001
  5.6048000e-002 -1.4617300e-001
  5.6498000e-002 -1.0004700e-001
  5.6948333e-002 -5.3476000e-002
  5.7398333e-002 -6.6890000e-003
  5.7848667e-002  4.0082000e-002
  5.8298667e-002  8.6726000e-002
  5.8749000e-002  1.3297400e-001
  5.9199000e-002  1.7872100e-001
  5.9649333e-002  2.2375200e-001
  6.0099667e-002  2.6788400e-001
  6.0549667e-002  3.1102100e-001
  6.1000000e-002  3.5299700e-001
  6.1450000e-002  3.9372700e-001
  6.1900333e-002  4.3310200e-001
  6.2350333e-002  4.7105300e-001
  6.2800667e-002  5.0751600e-001
  6.3250667e-002  5.4246600e-001
  6.3701000e-002  5.7585100e-001
  6.4151000e-002  6.0767100e-001
  6.4601333e-002  6.3795200e-001
  6.5051667e-002  6.6665800e-001
  6.5501667e-002  6.9386000e-001
  6.5952000e-002  7.1952900e-001
  6.6402000e-002  7.4372600e-001
  6.6852333e-002  7.6652000e-001
  6.7302333e-002  7.8788900e-001
  6.7752667e-002  8.0793800e-001
  6.8202667e-002  8.2664900e-001
  6.8653000e-002  8.4409800e-001
  6.9103333e-002  8.6035300e-001
  6.9553333e-002  8.7540500e-001
  7.0003667e-002  8.8934400e-001
  7.0453667e-002  9.0216200e-001
  7.0904000e-002  9.1394100e-001
  7.1354000e-002  9.2467400e-001
  7.1804333e-002  9.3441500e-001
  7.2254333e-002  9.4320900e-001
  7.2704667e-002  9.5105100e-001
  7.3154667e-002  9.5799300e-001
  7.3605000e-002  9.6403300e-001
  7.4055333e-002  9.6920300e-001
  7.4505333e-002  9.7352600e-001
  7.4955667e-002  9.7700000e-001
  7.5405667e-002  9.7964900e-001
  7.5856000e-002  9.8147100e-001
  7.6306000e-002  9.8247900e-001
  7.6756333e-002  9.8267400e-001
  7.7206333e-002  9.8205700e-001
  7.7656667e-002  9.8062300e-001
  7.8107000e-002  9.7837300e-001
  7.8557000e-002  9.7529800e-001
  7.9007333e-002  9.7138200e-001
  7.9457333e-002  9.6662300e-001
  7.9907667e-002  9.6099300e-001
  8.0357667e-002  9.5449100e-001
  8.0808000e-002  9.4709000e-001
  8.1258000e-002  9.3875000e-001
  8.1708333e-002  9.2947500e-001
  8.2158333e-002  9.1920300e-001
  8.2608667e-002  9.0794000e-001
  8.3059000e-002  8.9563500e-001
  8.3509000e-002  8.8222900e-001
  8.3959333e-002  8.6772800e-001
  8.4409333e-002  8.5204400e-001
  8.4859667e-002  8.3518700e-001
  8.5309667e-002  8.1706000e-001
  8.5760000e-002  7.9767500e-001
  8.6210000e-002  7.7696000e-001
  8.6660333e-002  7.5484300e-001
  8.7110333e-002  7.3134200e-001
  8.7560667e-002  7.0635700e-001
  8.8011000e-002  6.7991400e-001
  8.8461000e-002  6.5195100e-001
